pl_name,hostname,pl_orbsmax,pl_orbper,pl_orbeccen,pl_bmasse,pl_rade,st_mass,st_rad,st_teff
"Kepler-25 c","Kepler-25",0.1117000000,12.72070000000,0.006100,15.20000000,5.21700000,1.165000,1.316000,6354.00
"HD 134060 c","HD 134060",2.3928000000,1291.56460000000,0.110000,29.29000000,5.91000000,1.095000,1.164285,5966.00
"WASP-177 b","WASP-177",0.0395700000,3.07172200000,,161.45764000,17.71022000,0.876000,0.885000,5017.00
"WASP-181 b","WASP-181",0.0542700000,4.51950640000,,95.03117000,13.27145600,1.040000,0.965000,5839.00
"Kepler-25 b","Kepler-25",0.0695000000,6.23829700000,0.002900,8.70000000,2.74800000,1.165000,1.316000,6354.00
"HD 20003 b","HD 20003",0.0974000000,11.84820000000,0.360000,11.66000000,3.43000000,0.875000,0.921637,5494.00
"HD 21693 b","HD 21693",0.1455000000,22.67860000000,0.120000,8.23000000,2.80000000,0.800000,0.914378,5430.00
"Kepler-47 d","Kepler-47",0.6992000000,187.36600000000,0.024000,19.02000000,7.04000000,0.957000,0.936000,5636.00
"LSPM J2116+0234 b","LSPM J2116+0234",0.0876000000,14.43990000000,0.183000,13.30000000,3.71000000,0.430000,0.431000,3475.00
"K2-285 e","K2-285",0.1804100000,14.76289000000,0.000000,10.70000000,1.95000000,0.830000,0.787000,4975.00
"K2-285 d","K2-285",0.1178000000,10.45582000000,0.000000,6.50000000,2.48000000,0.830000,0.787000,4975.00
"HD 31527 b","HD 31527",0.1254000000,16.55350000000,0.100000,10.47000000,3.22000000,0.960000,1.073694,5898.00
"HD 31527 d","HD 31527",0.8098000000,271.67370000000,0.240000,11.82000000,3.46000000,0.960000,1.073694,5898.00
"HD 114729 b","HD 114729",2.0670000000,1121.79000000000,0.079000,262.20975000,13.90000000,0.936000,1.473000,5844.00
"NGTS-5 b","NGTS-5",0.0382000000,3.35698660000,0.000000,72.78307000,12.73342400,0.661000,0.739000,4987.00
"HD 126525 b","HD 126525",1.8370000000,960.41000000000,0.035000,75.32571000,10.30000000,0.897000,0.979000,5638.00
"HATS-60 b","HATS-60",0.0470800000,3.56082900000,0.191000,210.40346000,12.92397700,1.097000,1.460000,5688.00
"HD 20781 e","HD 20781",0.3374000000,85.50730000000,0.060000,14.03000000,3.83000000,0.700000,0.833609,5256.00
"HD 45184 c","HD 45184",0.1100000000,13.13540000000,0.070000,8.81000000,2.91000000,1.030000,1.075139,5869.00
"HATS-62 b","HATS-62",0.0416300000,3.27688370000,0.298000,56.89157000,11.82549500,0.896000,0.933000,5416.00
"HD 103949 b","HD 103949",0.4390000000,120.87800000000,0.190000,11.20000000,3.35000000,0.770000,0.753113,4792.00
"HIP 35173 b","HIP 35173",0.2170000000,41.51600000000,0.160000,12.70000000,3.61000000,0.790000,0.773404,4881.00
"HD 25171 b","HD 25171",2.9710000000,1802.29000000000,0.042000,290.81445000,13.90000000,1.076000,1.230000,6125.00
"HATS-65 b","HATS-65",0.0449700000,3.10516100000,0.062000,260.93843000,16.82470900,1.257000,1.310000,6277.00
"HD 1397 b","HD 1397",0.1097000000,11.53533000000,0.251000,131.89945000,11.50043400,1.324000,2.336000,5521.00
"HD 64114 b","HD 64114",0.2460000000,45.79100000000,0.120000,17.80000000,4.41000000,0.950000,0.882858,5676.00
"HD 206255 b","HD 206255",0.4610000000,96.04500000000,0.230000,34.20000000,6.47000000,1.420000,2.221489,5635.00
"Gl 378 b","Gl 378",0.0394350000,3.82200000000,0.109000,13.02000000,3.66000000,0.560000,0.560000,3879.00
"XO-7 b","XO-7",0.0442100000,2.86414240000,0.038000,225.34147000,15.38995700,1.405000,1.480000,6250.00
"HATS-55 b","HATS-55",0.0541200000,4.20420010000,0.092000,292.72143000,14.02245900,1.195500,1.126000,6214.00
"Kepler-1996 c","Kepler-1996",0.3608000000,92.72972480000,0.000000,8.30000000,2.81000000,0.748000,0.675000,4580.00
"TOI-813 b","TOI-813",0.4230000000,83.89110000000,0.000000,36.40000000,6.71000000,1.320000,1.940000,5907.00
"GJ 433 b","GJ 433",0.0620000000,7.37050000000,0.040000,6.04300000,2.33000000,0.480000,0.500000,3461.00
"GJ 180 b","GJ 180",0.0920000000,17.13300000000,0.070000,6.49000000,2.43000000,0.430000,0.413049,3371.00
"WASP-169 b","WASP-169",0.0681000000,5.61141180000,0.000000,178.30263000,14.61653600,1.337000,2.011000,6110.00
"Kepler-164 e","Kepler-164",0.4025000000,94.88690200000,0.000000,16.70000000,4.24000000,0.966000,1.097000,5888.00
"Kepler-1984 b","Kepler-1984",0.0238000000,1.99281233900,0.000000,37.30000000,6.81000000,0.450000,0.420000,3638.00
"GJ 3082 b","GJ 3082",0.0790000000,11.94900000000,0.220000,8.20000000,2.79000000,0.470000,0.465216,3910.00
"Kepler-619 d","Kepler-619",0.1021000000,11.67894236000,0.000000,16.20000000,4.17000000,1.041000,0.964000,6122.00
"EPIC 249893012 b","EPIC 249893012",0.0470000000,3.59510000000,0.060000,8.75000000,1.95000000,1.050000,1.710000,5430.00
"Kepler-1661 b","Kepler-1661",0.6330000000,175.06000000000,0.057000,17.00000000,3.87000000,0.841000,0.762000,5100.00
"OGLE-2016-BLG-1067L b","OGLE-2016-BLG-1067L",1.7000000000,,,140.00000000,14.30000000,0.300000,,
"Kepler-1801 c","Kepler-1801",0.4572000000,116.58318300000,0.000000,8.80000000,2.91000000,0.936000,0.981000,5738.00
"EPIC 249893012 c","EPIC 249893012",0.1300000000,15.62400000000,0.070000,14.67000000,3.67000000,1.050000,1.710000,5430.00
"EPIC 249893012 d","EPIC 249893012",0.2200000000,35.74700000000,0.150000,10.18000000,3.94000000,1.050000,1.710000,5430.00
"WASP-180 A b","WASP-180 A",0.0480000000,3.40926400000,0.000000,286.04700000,13.89916000,1.300000,1.190000,6600.00
"WASP-2 b","WASP-2",0.0314400000,2.15217500000,0.005400,295.89973000,12.11692900,0.895000,0.866000,5180.00
"Kepler-949 c","Kepler-949",0.1394000000,20.99757968000,0.000000,9.11000000,2.97000000,0.817000,0.895000,5211.00
"WASP-44 b","WASP-44",0.0345300000,2.42380400000,0.000000,276.51210000,12.32990000,0.935000,0.906000,5420.00
"HATS-47 b","HATS-47",0.0426900000,3.92280380000,0.088000,117.27927000,12.52045300,0.674000,0.656400,4512.00
"GJ 15 A c","GJ 15 A",5.4000000000,7600.00000000000,0.270000,36.00000000,6.67000000,0.380000,0.380000,3607.00
"Kepler-347 d","Kepler-347",0.3802000000,85.51734400000,0.000000,9.48000000,3.04000000,1.000000,1.451000,5592.00
"WASP-184 b","WASP-184",0.0627000000,5.18170000000,0.000000,181.16310000,14.90797000,1.230000,1.650000,6000.00
"Kepler-549 d","Kepler-549",0.1575000000,24.61480613000,0.000000,16.40000000,4.20000000,0.859000,0.986000,5312.00
"KMT-2017-BLG-0165L b","KMT-2017-BLG-0165L",3.4500000000,,,34.00000000,6.45000000,0.760000,,
"GJ 682 c","GJ 682",0.1760000000,57.32000000000,0.100000,8.70000000,2.89000000,0.270000,0.298255,3028.00
"MOA-bin-29 b","MOA-bin-29",0.4800000000,,,190.00000000,14.10000000,0.030000,,
"HD 50554 d","HD 50554",0.1831000000,28.06940000000,0.000000,10.40000000,1.41000000,1.040000,1.146000,5968.00
"Kepler-1983 b","Kepler-1983",0.0689000000,7.32851947000,0.000000,6.04000000,2.33000000,0.812000,0.874000,5135.00
"NGTS-8 b","NGTS-8",0.0350000000,2.49970000000,0.010000,295.58190000,12.21781000,0.890000,0.980000,5241.00
"7 CMa c","7 CMa",2.1530000000,996.00000000000,0.080000,276.51210000,13.90000000,1.340000,4.870000,4826.00
"HD 220197 b","HD 220197",2.7290000000,1728.00000000000,0.187000,63.56600000,9.32000000,0.910000,0.980000,5683.00
"K2-43 c","K2-43",,2.19888400000,,6.44000000,2.42000000,0.571000,0.542000,3840.60
"HD 213885 b","HD 213885",0.0201200000,1.00803500000,0.000000,8.83000000,1.74500000,1.068000,1.101100,5978.00
"Kepler-896 c","Kepler-896",0.1792000000,29.54225660000,0.000000,10.10000000,3.15000000,0.877000,0.803000,5510.00
"HD 213885 c","HD 213885",0.0567980000,4.78503000000,0.000000,19.95000000,4.71000000,1.068000,1.101100,5978.00
"Kepler-2000 b","Kepler-2000",0.0562000000,6.38315913500,0.000000,7.90000000,2.73000000,0.581000,0.576000,3757.00
"TOI-763 c","TOI-763",0.1011000000,12.27370000000,0.040000,9.32000000,2.63000000,0.917000,0.897000,5450.00
"TOI-905 b","TOI-905",0.0466600000,3.73949400000,0.024000,211.99261000,13.12573900,0.968000,0.918000,5570.00
"Kepler-1674 b","Kepler-1674",0.3017000000,62.56110000000,0.000000,10.40000000,3.20577490,0.960000,0.877273,5473.91
"Kepler-1675 b","Kepler-1675",0.3218500000,63.03820000000,0.000000,9.93000000,3.12483349,1.060000,1.128650,5853.19
"HD 164922 c","HD 164922",0.3410000000,75.74000000000,0.120000,13.00000000,3.66000000,0.926000,0.946000,5390.00
"KMT-2019-BLG-0842L b","KMT-2019-BLG-0842L",3.3100000000,,,10.28000000,3.19000000,0.760000,,
"HD 108236 e","HD 108236",0.1367000000,19.59002500000,0.058000,9.71000000,3.08300000,0.869000,0.877000,5660.00
"MOA-2009-BLG-319L b","MOA-2009-BLG-319L",2.0300000000,,,67.30000000,9.64000000,0.524000,,
"Kepler-1685 b","Kepler-1685",0.1485000000,20.49050000000,0.000000,7.16000000,2.57673985,0.960000,0.835451,5484.00
"OGLE-2017-BLG-0604L b","OGLE-2017-BLG-0604L",4.0600000000,,,160.00000000,14.20000000,0.700000,,
"NGTS-14 A b","NGTS-14 A",0.0403000000,3.53571730000,0.000000,29.24036000,4.97679600,0.898000,0.842000,5187.00
"HD 13808 b","HD 13808",0.1051900000,14.18150000000,0.071000,11.20000000,3.35000000,0.771000,0.781000,5035.00
"OGLE-2015-BLG-1771L b","OGLE-2015-BLG-1771L",0.8500000000,,,138.00000000,14.30000000,0.077000,,
"Kepler-462 b","Kepler-462",0.4172000000,84.68660000000,0.042000,53.90000000,3.00000000,1.590000,1.570000,7500.00
"HD 110113 c","HD 110113",0.0680000000,6.74400000000,0.045000,10.50000000,2.11384817,0.997000,0.968000,5732.00
"OGLE-2012-BLG-0838L b","OGLE-2012-BLG-0838L",4.4300000000,,,53.10000000,8.39000000,0.400000,,
"Kepler-160 d","Kepler-160",0.1700000000,30.00000000000,,100.00000000,,1.003000,1.118000,5471.00
"Kepler-160 c","Kepler-160",0.1192000000,13.69942900000,0.000000,13.60000000,3.76000000,1.003000,1.118000,5471.00
"HD 110082 b","HD 110082",0.1130000000,10.18271000000,0.200000,10.30000000,3.20000000,1.210000,1.190000,6200.00
"Kepler-1664 b","Kepler-1664",0.1137000000,14.38680000000,0.000000,9.45000000,3.03320653,0.944000,1.072000,5735.81
"TOI-954 b","TOI-954",0.0496300000,3.68497290000,0.140000,55.30242000,9.55006800,1.201000,1.892000,5710.00
"K2-329 b","K2-329",0.1016000000,12.45512250000,0.069700,82.63580000,8.67576600,0.901000,0.822000,5282.00
"HATS-49 b","HATS-49",0.0451500000,4.14804670000,0.071000,112.19399000,8.57488500,0.713300,0.697700,4405.00
"Wendelstein-1 b","Wendelstein-1",0.0282000000,2.66341600000,0.012000,188.15536000,11.56096260,0.650000,0.610000,4251.00
"BD-11 4672 c","BD-11 4672",0.3000000000,74.20000000000,0.400000,15.37000000,4.04000000,0.651000,0.639000,4550.00
"BD-11 4672 b","BD-11 4672",2.3600000000,1634.00000000000,0.050000,206.58950000,14.10000000,0.651000,0.639000,4550.00
"OGLE-2016-BLG-1227L b","OGLE-2016-BLG-1227L",3.4000000000,,,250.00000000,13.90000000,0.100000,,
"TOI-169 b","TOI-169",0.0352400000,2.25544770000,0.000000,251.40353000,12.17297400,1.147000,1.288000,5880.00
"Kepler-1700 b","Kepler-1700",0.7609400000,234.23900000000,0.000000,8.76000000,2.90129941,1.120000,1.093700,6031.00
"Kepler-1666 b","Kepler-1666",0.1761000000,25.84760000000,0.000000,8.66000000,2.88273782,1.230000,1.145860,6293.00
"Gl 686 b","Gl 686",0.0910000000,15.53000000000,0.050000,6.62400000,2.46000000,0.426000,0.427000,3656.00
"HD 180617 b","HD 180617",0.3430000000,105.91100000000,0.101000,12.21400000,3.53000000,0.484000,0.481000,3534.00
"HD 158259 e","HD 158259",,7.95100000000,,6.08000000,2.34000000,1.080000,1.210000,5801.89
"HATS-37 A b","HATS-37 A",0.0491300000,4.33153660000,0.000000,31.46517000,6.79265400,0.843000,0.877000,5326.00
"GJ 687 b","GJ 687",0.1630000000,38.14200000000,0.170000,17.20000000,4.32000000,0.400000,0.418300,3413.00
"GJ 2056 b","GJ 2056",0.2830000000,69.97100000000,0.720000,16.20000000,4.17000000,0.620000,0.709495,4069.95
"HD 216520 c","HD 216520",0.5280000000,154.43000000000,0.120000,9.44000000,3.03000000,0.820000,0.760000,5103.00
"CoRoT-31 b","CoRoT-31",0.0586000000,4.62941000000,0.020000,266.97720000,16.36514000,1.250000,2.150000,5700.00
"HIP 38594 b","HIP 38594",0.2560000000,60.72200000000,0.170000,8.10000000,2.77000000,0.610000,0.626646,4086.30
"Kepler-783 c","Kepler-783",0.0690300000,7.05395000000,0.000000,6.04000000,2.33153725,0.940000,0.872088,5411.49
"Kepler-1667 b","Kepler-1667",0.3590500000,83.57810000000,0.000000,9.19000000,2.98385261,1.090000,1.087510,5941.54
"HIP 4845 b","HIP 4845",0.1760000000,34.15000000000,0.250000,14.40000000,3.89000000,0.620000,0.603999,4010.00
"HIP 48714 b","HIP 48714",0.1120000000,17.81800000000,0.500000,22.90000000,5.11000000,0.580000,0.595456,4015.50
"HAT-P-68 b","HAT-P-68",0.0299600000,2.29840551000,0.041000,230.10892000,12.01604800,0.678500,0.670100,4508.00
"KOI-1783.01","KOI-1783",0.5266100000,134.46280000000,0.000000,71.00000000,8.86000000,1.076000,1.143000,5922.00
"Kepler-1668 b","Kepler-1668",0.1240000000,15.43400000000,0.000000,17.40000000,4.34764405,0.980000,1.017380,5542.00
"Kepler-598 c","Kepler-598",0.3667200000,86.49450000000,0.000000,9.40000000,3.02420941,0.900000,0.900316,5245.00
"KOI-1783.02","KOI-1783",0.8669500000,284.21500000000,0.000000,15.00000000,5.44000000,1.076000,1.143000,5922.00
"HD 156668 c","HD 156668",1.5700000000,811.30000000000,0.089000,31.49679513,6.17000000,0.785167,0.774528,4903.69
"HD 24040 c","HD 24040",1.3000000000,515.40000000000,0.110000,63.88350981,9.35000000,1.103940,1.387296,5776.49
"HD 3765 b","HD 3765",2.1080000000,1211.00000000000,0.298000,54.98431441,8.56000000,0.851785,0.830610,5049.80
"K2-348 c","K2-348",,12.55017100000,,7.61000000,2.67000000,0.830000,0.850000,5077.00
"K2-282 b","K2-282",0.0499000000,4.16978300000,,6.80000000,2.50000000,0.940000,1.000000,5499.00
"TOI-257 b","TOI-257",0.1528000000,18.38818000000,0.000000,43.86032017,7.16253867,1.407000,1.867000,6095.00
"HAT-P-58 b","HAT-P-58",0.0499400000,4.01383790000,0.073000,118.23216740,14.93036229,1.031000,1.530000,6078.00
"TOI-269 b","TOI-269",0.0345000000,3.69771040000,0.425000,8.80000000,2.77000000,0.391700,0.398000,3514.00
"K2-32 b","K2-32",0.0795000000,8.99200000000,0.030000,15.00000000,5.29900000,0.830000,0.860000,5271.00
"HAT-P-64 b","HAT-P-64",0.0538700000,4.00723200000,0.101000,184.34047606,19.08889413,1.298000,1.735000,6457.00
"Kepler-129 c","Kepler-129",0.3900000000,82.20000000000,0.200000,43.00000000,2.52000000,1.178000,1.653000,5770.00
"K2-32 c","K2-32",0.1384300000,20.66093000000,0.049000,8.10000000,3.13400000,0.830000,0.860000,5271.00
"K2-32 d","K2-32",0.1842200000,31.71701000000,0.050000,6.70000000,3.48400000,0.830000,0.860000,5271.00
"K2-353 b","K2-353",,15.46680500000,,26.30000000,5.55000000,0.870000,0.990000,5698.00
"K2-137 b","K2-137",0.0058000000,0.17971900000,0.000000,158.91500000,0.64000000,0.463000,0.290000,3697.00
"NGTS-15 b","NGTS-15",0.0441000000,3.27623000000,0.000000,238.68913366,12.32987877,0.995000,0.954000,5600.00
"K2-330 b","K2-330",,13.77479800000,,8.10000000,2.77000000,1.230000,1.500000,6232.00
"HD 238090 b","HD 238090",0.0932000000,13.67100000000,0.300000,6.89000000,2.52000000,0.578000,0.570000,3933.00
"NGTS-18 b","NGTS-18",0.0448000000,3.05125000000,0.000000,129.99181846,13.56286665,1.003000,1.392000,5610.00
"GJ 414 A b","GJ 414 A",0.2324000000,50.80000000000,0.450000,7.60000000,2.63000000,0.650000,0.680000,4120.00
"BD+55 362 b","BD+55 362",0.7800000000,265.59000000000,0.270000,228.83645304,14.00000000,0.909000,0.896193,5012.00
"HD 136352 d","HD 136352",0.4250000000,107.24500000000,0.000000,8.82000000,2.56200000,0.870000,1.058000,5664.00
"K2-337 b","K2-337",,16.27356300000,,7.37000000,2.62000000,0.940000,1.320000,5869.00
"K2-138 c","K2-138",0.0446100000,3.56004000000,0.045000,6.31000000,2.29900000,0.935000,0.863000,5356.30
"K2-340 b","K2-340",,29.74045100000,,11.20000000,3.36000000,0.930000,1.130000,5532.00
"K2-138 d","K2-138",0.0589300000,5.40479000000,0.043000,7.92000000,2.39000000,0.935000,0.863000,5356.30
"K2-138 e","K2-138",0.0782000000,8.26146000000,0.077000,12.97000000,3.39000000,0.935000,0.863000,5356.30
"K2-100 b","K2-100",0.0301000000,1.67390350000,0.000000,21.80000000,3.88000000,1.150000,1.240000,5945.00
"TOI-2202 c","TOI-2202",0.1554400000,24.67440000000,0.062200,117.27868218,13.40000000,0.823000,0.794000,5144.00
"K2-350 c","K2-350",,19.99194400000,,7.95000000,2.74000000,0.980000,1.040000,5789.00
"K2-351 b","K2-351",,7.80616400000,,6.99000000,2.54000000,1.020000,1.050000,5769.00
"TOI-1749 b","TOI-1749",0.0291000000,2.38839000000,0.140000,57.00000000,1.39000000,0.580000,0.550000,3985.00
"TOI-1749 d","TOI-1749",0.0707000000,9.04970000000,0.062000,15.00000000,2.52000000,0.580000,0.550000,3985.00
"KMT-2018-BLG-1025L b","KMT-2018-BLG-1025L",1.3050000000,,,6.05900000,2.34000000,0.219000,,
"K2-185 c","K2-185",,52.71349400000,,6.30000000,2.39000000,0.960000,0.940000,5788.00
"TOI-1201 b","TOI-1201",0.0287000000,2.49198630000,0.000000,6.28000000,2.41500000,0.512000,0.508000,3476.00
"HD 136925 b","HD 136925",5.1300000000,4540.00000000000,0.103000,266.97586188,13.90000000,0.875104,1.193078,5773.19
"Kepler-1771 b","Kepler-1771",0.3815000000,88.64399719000,0.000000,15.50000000,4.05537256,0.941000,0.934000,5661.00
"Kepler-1786 b","Kepler-1786",0.3572200000,78.54609680000,0.000000,10.10000000,3.16305828,1.058000,1.397000,5808.00
"Kepler-418 c","Kepler-418",0.1063200000,12.21829987000,0.000000,23.70000000,5.22108654,0.957000,1.081000,5822.00
"Kepler-1801 b","Kepler-1801",0.0915000000,10.44089985000,0.000000,7.80000000,2.70926154,0.936000,0.981000,5738.00
"TOI-530 b","TOI-530",0.0520000000,6.38759700000,0.000000,127.13136280,9.30345398,0.530000,0.540000,3659.00
"Kepler-1842 b","Kepler-1842",0.1160000000,14.02639961000,0.000000,6.14000000,2.35388681,1.057000,1.131000,5970.00
"HAT-P-43 b","HAT-P-43",0.0444000000,3.33264140000,0.000000,210.39500000,13.63000000,1.030000,1.080000,5693.00
"Kepler-1810 b","Kepler-1810",0.4137000000,101.13300320000,0.000000,14.60000000,3.91815325,0.921000,1.016000,5492.00
"Kepler-1812 b","Kepler-1812",0.0765000000,7.16521978400,0.000000,6.01000000,2.32494240,1.162000,1.103000,6174.00
"Kepler-1845 b","Kepler-1845",0.0885000000,11.60649967000,0.000000,6.52000000,2.43836702,0.686000,0.701000,4703.00
"Kepler-1716 b","Kepler-1716",0.1883600000,35.58100128000,0.000000,6.46000000,2.42476850,0.753000,0.684000,4894.00
"K2-95 b","K2-95",0.0525000000,10.13464540000,0.160000,11.00000000,3.31000000,0.410000,0.400000,3566.00
"Kepler-1746 b","Kepler-1746",0.9408200000,321.21200560000,0.000000,59.10000000,8.93504475,1.090000,1.286000,6018.00
"Kepler-1814 b","Kepler-1814",0.0376500000,2.93535995500,0.000000,6.21000000,2.36961357,0.790000,0.823000,4922.00
"Kepler-1815 b","Kepler-1815",0.0984000000,12.19139957000,0.000000,7.99000000,2.74892620,0.856000,0.967000,5516.00
"Kepler-1165 c","Kepler-1165",0.1969000000,29.96870041000,0.000000,11.20000000,3.36093385,1.130000,1.076000,6249.00
"Kepler-1847 b","Kepler-1847",0.0989000000,11.12969971000,0.000000,7.97000000,2.74516914,1.041000,0.964000,6122.00
"Kepler-1757 b","Kepler-1757",0.1335000000,19.65640068000,0.000000,8.99000000,2.94660251,0.828000,0.740000,5288.00
"Kepler-1758 b","Kepler-1758",0.0919000000,9.97721004500,0.000000,7.13000000,2.57059831,1.035000,1.616000,5557.00
"Kepler-1819 b","Kepler-1819",0.1337000000,16.48690033000,0.000000,14.50000000,3.90351256,1.173000,1.071000,6090.00
"K2-357 b","K2-357",0.1450000000,16.34886370000,,13.40000000,3.72000000,0.980000,1.000000,5794.00
"K2-358 b","K2-358",0.0863000000,11.25102850000,,7.65000000,2.68000000,0.930000,0.910000,5650.00
"Kepler-1731 b","Kepler-1731",0.1399000000,21.76129913000,0.000000,8.92000000,2.93295657,0.781000,0.720000,4859.00
"Kepler-1762 b","Kepler-1762",0.2040000000,29.53910065000,0.000000,8.05000000,2.76022913,1.298000,1.238000,6572.00
"Kepler-1820 b","Kepler-1820",0.1964000000,31.03249931000,0.000000,9.90000000,3.11883067,1.047000,0.931000,5841.00
"Kepler-1821 b","Kepler-1821",0.1244000000,16.45809937000,0.000000,7.24000000,2.59248115,0.946000,0.884000,5475.00
"Kepler-1788 b","Kepler-1788",0.0343000000,2.80012011500,0.000000,6.25000000,2.37850461,0.686000,0.704000,4786.00
"Kepler-1764 b","Kepler-1764",0.3512000000,70.46829987000,0.000000,18.80000000,4.55527871,1.162000,1.131000,6461.00
"Kepler-1790 b","Kepler-1790",0.2098900000,31.58889961000,0.000000,10.00000000,3.14461450,1.020000,1.367000,5866.00
"Kepler-1791 b","Kepler-1791",0.0761000000,7.72086000400,0.000000,9.91000000,3.12103321,0.985000,1.177000,5887.00
"K2-273 b","K2-273",0.0729000000,11.71956630000,,9.53000000,3.05000000,0.890000,0.850000,5161.00
"Kepler-1792 b","Kepler-1792",0.0488000000,4.19577980000,0.000000,6.89000000,2.51990972,0.878000,1.005000,5229.00
"Kepler-1090 c","Kepler-1090",0.2262200000,42.42720032000,0.000000,10.90000000,3.29265785,0.869000,1.013000,5330.00
"K2-275 b","K2-275",0.0277000000,3.28096260000,,6.08000000,2.34000000,0.770000,0.690000,4841.00
"Kepler-1775 b","Kepler-1775",0.3956500000,85.65399933000,0.000000,12.90000000,3.64762153,1.149000,1.647000,5818.00
"Kepler-1797 b","Kepler-1797",0.1637000000,23.35939980000,0.000000,9.58000000,3.05774442,1.069000,1.009000,6244.00
